pfam_id,model,I,alpha,rates,alisim_model
PF21366,JTT+G4,,0.8633,,JTT+G4{0.8633}
PF21369,LG+I+G4,0.1131,1.3971,,LG+I{0.1131}+G4{1.3971}
PF21385,LG+I+G4,0.0673,1.1608,,LG+I{0.0673}+G4{1.1608}
PF21399,JTT+G4,,1.1903,,JTT+G4{1.1903}
PF21404,LG+I+R4,0.0269,,"(0.1720,0.0537) (0.1555,0.2852) (0.2548,0.7650) (0.3908,1.9229)","LG+I{0.0269}+R4{0.1720,0.0537,0.1555,0.2852,0.2548,0.7650,0.3908,1.9229}"
PF21405,,,,,
PF21408,LG+I+R4,0.0000,,"(0.1158,0.0789) (0.2432,0.5533) (0.3536,0.9388) (0.2874,1.8242)","LG+I{0.0000}+R4{0.1158,0.0789,0.2432,0.5533,0.3536,0.9388,0.2874,1.8242}"
PF21436,LG+I+G4,0.0125,0.8319,,LG+I{0.0125}+G4{0.8319}
PF21467,LG+I+G4,0.0000,1.0268,,LG+I{0.0000}+G4{1.0268}
PF21473,JTT+G4,,0.9315,,JTT+G4{0.9315}
PF21478,LG+I+G4,0.1261,0.8101,,LG+I{0.1261}+G4{0.8101}
PF21485,LG+I+G4,0.0733,1.0373,,LG+I{0.0733}+G4{1.0373}
PF21516,LG+I+G4,0.0457,1.0189,,LG+I{0.0457}+G4{1.0189}
PF21536,JTT+I+G4,0.0705,2.1018,,JTT+I{0.0705}+G4{2.1018}
PF21539,LG+I+G4,0.0108,2.0424,,LG+I{0.0108}+G4{2.0424}
PF21590,JTT+I+G4,0.0399,2.0042,,JTT+I{0.0399}+G4{2.0042}
PF21634,LG+I+G4,0.0153,0.8625,,LG+I{0.0153}+G4{0.8625}
PF21638,LG+F+I+G4,0.0196,1.1672,,LG+F+I{0.0196}+G4{1.1672}
PF21639,LG+I+G4,0.0000,3.2169,,LG+I{0.0000}+G4{3.2169}
PF21647,JTT+I+G4,0.0086,1.9050,,JTT+I{0.0086}+G4{1.9050}
PF21680,LG+I+R4,0.0000,,"(0.0939,0.2092) (0.2240,0.5253) (0.2715,0.9527) (0.4105,1.4714)","LG+I{0.0000}+R4{0.0939,0.2092,0.2240,0.5253,0.2715,0.9527,0.4105,1.4714}"
PF21688,LG+I+R4,0.0374,,"(0.1453,0.0978) (0.2733,0.4484) (0.2148,1.0723) (0.3292,1.9228)","LG+I{0.0374}+R4{0.1453,0.0978,0.2733,0.4484,0.2148,1.0723,0.3292,1.9228}"
PF21710,LG+I+G4,0.0188,1.6843,,LG+I{0.0188}+G4{1.6843}
PF21728,LG+I+G4,0.0297,1.9486,,LG+I{0.0297}+G4{1.9486}
PF21729,LG+I+G4,0.0605,1.5138,,LG+I{0.0605}+G4{1.5138}
PF21743,LG+I+R3,0.0242,,"(0.3856,0.1794) (0.1543,0.7636) (0.4359,1.8651)","LG+I{0.0242}+R3{0.3856,0.1794,0.1543,0.7636,0.4359,1.8651}"
PF21745,JTT+I+G4,0.0101,1.3625,,JTT+I{0.0101}+G4{1.3625}
PF21791,LG+I+G4,0.0669,0.9749,,LG+I{0.0669}+G4{0.9749}
PF21796,LG+I+G4,0.0166,2.3930,,LG+I{0.0166}+G4{2.3930}
PF21797,LG+I+G4,0.0016,1.5612,,LG+I{0.0016}+G4{1.5612}
PF21800,LG+I+G4,0.0000,1.0995,,LG+I{0.0000}+G4{1.0995}
PF21855,JTT+I+G4,0.0296,2.7592,,JTT+I{0.0296}+G4{2.7592}
PF21864,JTT+G4,,1.9467,,JTT+G4{1.9467}
PF21884,LG+I+G4,0.0236,1.1412,,LG+I{0.0236}+G4{1.1412}
PF21889,JTT+G4,,1.3743,,JTT+G4{1.3743}
PF21895,JTT+G4,,0.5790,,JTT+G4{0.5790}
PF21904,JTT+R4,,,"(0.1126,0.0679) (0.3019,0.4191) (0.4842,1.1739) (0.1013,2.9369)","JTT+R4{0.1126,0.0679,0.3019,0.4191,0.4842,1.1739,0.1013,2.9369}"
PF21913,LG+I+G4,0.0000,2.4632,,LG+I{0.0000}+G4{2.4632}
PF21933,LG+I+G4,0.0162,1.9483,,LG+I{0.0162}+G4{1.9483}
PF21938,LG+F+I+G4,0.0109,2.3685,,LG+F+I{0.0109}+G4{2.3685}
PF21948,LG+I+R4,0.0032,,"(0.1186,0.1709) (0.2795,0.5113) (0.3011,1.0365) (0.2976,1.7633)","LG+I{0.0032}+R4{0.1186,0.1709,0.2795,0.5113,0.3011,1.0365,0.2976,1.7633}"
PF21960,LG+I+G4,0.0181,1.3168,,LG+I{0.0181}+G4{1.3168}
PF21972,LG+I+R4,0.0052,,"(0.1091,0.0456) (0.3181,0.5810) (0.4804,1.2660) (0.0871,2.3194)","LG+I{0.0052}+R4{0.1091,0.0456,0.3181,0.5810,0.4804,1.2660,0.0871,2.3194}"
PF21974,LG+I+G4,0.0477,1.9073,,LG+I{0.0477}+G4{1.9073}
PF21981,LG+I+R4,0.0000,,"(0.3315,0.2983) (0.2469,0.7812) (0.2141,1.2938) (0.2076,2.0782)","LG+I{0.0000}+R4{0.3315,0.2983,0.2469,0.7812,0.2141,1.2938,0.2076,2.0782}"
PF21982,LG+I+R4,0.0000,,"(0.2816,0.2249) (0.3237,0.7277) (0.1900,1.3027) (0.2047,2.2157)","LG+I{0.0000}+R4{0.2816,0.2249,0.3237,0.7277,0.1900,1.3027,0.2047,2.2157}"
PF21989,LG+I+G4,0.0000,2.5860,,LG+I{0.0000}+G4{2.5860}
PF21999,LG+I+G4,0.0150,0.9240,,LG+I{0.0150}+G4{0.9240}
PF22039,LG+I+R4,0.0142,,"(0.1519,0.2302) (0.2085,0.5438) (0.2564,1.0778) (0.3690,1.5591)","LG+I{0.0142}+R4{0.1519,0.2302,0.2085,0.5438,0.2564,1.0778,0.3690,1.5591}"
PF22041,LG+F+I+G4,0.0065,2.7453,,LG+F+I{0.0065}+G4{2.7453}
PF22042,LG+I+G4,0.0100,1.8717,,LG+I{0.0100}+G4{1.8717}
PF22062,LG+I+G4,0.0371,1.9544,,LG+I{0.0371}+G4{1.9544}
PF22117,LG+I+G4,0.1322,0.9948,,LG+I{0.1322}+G4{0.9948}
PF22151,LG+I+G4,0.1291,0.9219,,LG+I{0.1291}+G4{0.9219}
PF22191,JTT+I+R2,0.0644,,"(0.4988,0.4192) (0.4368,1.8108)","JTT+I{0.0644}+R2{0.4988,0.4192,0.4368,1.8108}"
PF22215,JTT+G4,,1.7242,,JTT+G4{1.7242}
PF22248,LG+I+R4,0.0000,,"(0.0290,0.1054) (0.2454,0.4657) (0.3585,0.8259) (0.3671,1.5980)","LG+I{0.0000}+R4{0.0290,0.1054,0.2454,0.4657,0.3585,0.8259,0.3671,1.5980}"
PF22298,LG+I+G4,0.0145,1.1331,,LG+I{0.0145}+G4{1.1331}
PF22314,LG+I+R4,0.0244,,"(0.0762,0.0763) (0.3006,0.4140) (0.3696,1.0280) (0.2292,2.1368)","LG+I{0.0244}+R4{0.0762,0.0763,0.3006,0.4140,0.3696,1.0280,0.2292,2.1368}"
PF22366,LG+I+G4,0.0462,1.3321,,LG+I{0.0462}+G4{1.3321}
PF22379,LG+I+G4,0.0343,2.6559,,LG+I{0.0343}+G4{2.6559}
PF22421,LG+I+G4,0.0190,1.1252,,LG+I{0.0190}+G4{1.1252}
PF22456,LG+F+I+R4,0.0186,,"(0.0933,0.0914) (0.3167,0.5533) (0.3438,1.0294) (0.2276,2.0312)","LG+F+I{0.0186}+R4{0.0933,0.0914,0.3167,0.5533,0.3438,1.0294,0.2276,2.0312}"
PF22458,LG+I+R4,0.0000,,"(0.0716,0.0385) (0.2505,0.3226) (0.3644,0.9201) (0.3135,1.8540)","LG+I{0.0000}+R4{0.0716,0.0385,0.2505,0.3226,0.3644,0.9201,0.3135,1.8540}"
PF22461,LG+I+R4,0.0169,,"(0.0552,0.1161) (0.3496,0.4741) (0.2873,0.9097) (0.2911,1.9464)","LG+I{0.0169}+R4{0.0552,0.1161,0.3496,0.4741,0.2873,0.9097,0.2911,1.9464}"
PF22466,LG+I+G4,0.0350,1.7635,,LG+I{0.0350}+G4{1.7635}
PF22468,LG+I+R4,0.0000,,"(0.4550,0.3315) (0.2760,0.8692) (0.1711,1.7186) (0.0979,3.2195)","LG+I{0.0000}+R4{0.4550,0.3315,0.2760,0.8692,0.1711,1.7186,0.0979,3.2195}"
PF22486,JTT+F+R4,,,"(0.0460,0.1697) (0.2039,0.4767) (0.2798,0.8358) (0.4704,1.4057)","JTT+F+R4{0.0460,0.1697,0.2039,0.4767,0.2798,0.8358,0.4704,1.4057}"
PF22505,LG+I+G4,0.0553,0.9717,,LG+I{0.0553}+G4{0.9717}
PF22516,,,,,
PF22527,LG+I+R4,0.0508,,"(0.2030,0.0976) (0.2718,0.5115) (0.2694,1.2715) (0.2050,2.4321)","LG+I{0.0508}+R4{0.2030,0.0976,0.2718,0.5115,0.2694,1.2715,0.2050,2.4321}"
PF22528,LG+I+G4,0.0103,2.3940,,LG+I{0.0103}+G4{2.3940}
PF22534,LG+I+G4,0.0871,1.1284,,LG+I{0.0871}+G4{1.1284}
PF22536,LG+I+G4,0.0120,3.6285,,LG+I{0.0120}+G4{3.6285}
PF22562,LG+I+G4,0.0000,1.4689,,LG+I{0.0000}+G4{1.4689}
PF22586,LG+I+R4,0.0669,,"(0.0910,0.0723) (0.0639,0.5037) (0.5427,1.0057) (0.2356,1.7639)","LG+I{0.0669}+R4{0.0910,0.0723,0.0639,0.5037,0.5427,1.0057,0.2356,1.7639}"
PF22594,LG+I+R4,0.0000,,"(0.1716,0.2998) (0.2730,0.6231) (0.2822,1.0947) (0.2731,1.7190)","LG+I{0.0000}+R4{0.1716,0.2998,0.2730,0.6231,0.2822,1.0947,0.2731,1.7190}"
PF22596,LG+I+G4,0.0255,1.1776,,LG+I{0.0255}+G4{1.1776}
PF22600,LG+I+R4,0.0212,,"(0.1192,0.1175) (0.1828,0.3955) (0.2207,0.7483) (0.4562,1.6411)","LG+I{0.0212}+R4{0.1192,0.1175,0.1828,0.3955,0.2207,0.7483,0.4562,1.6411}"
PF22605,JTT+G4,,0.9843,,JTT+G4{0.9843}
PF22606,LG+I+G4,0.0189,1.1268,,LG+I{0.0189}+G4{1.1268}
PF22608,LG+I+G4,0.0810,0.7764,,LG+I{0.0810}+G4{0.7764}
PF22613,LG+I+R4,0.0202,,"(0.1137,0.1235) (0.2588,0.4220) (0.2997,0.9102) (0.3075,1.9639)","LG+I{0.0202}+R4{0.1137,0.1235,0.2588,0.4220,0.2997,0.9102,0.3075,1.9639}"
PF22614,LG+F+I+R4,0.0051,,"(0.2104,0.1060) (0.2395,0.2706) (0.3043,0.5759) (0.2407,3.0641)","LG+F+I{0.0051}+R4{0.2104,0.1060,0.2395,0.2706,0.3043,0.5759,0.2407,3.0641}"
PF22617,LG+I+G4,0.0624,0.9066,,LG+I{0.0624}+G4{0.9066}
PF22622,LG+I+R4,0.0094,,"(0.1637,0.1612) (0.4080,0.6199) (0.3408,1.4816) (0.0781,2.7625)","LG+I{0.0094}+R4{0.1637,0.1612,0.4080,0.6199,0.3408,1.4816,0.0781,2.7625}"
PF22624,LG+I+G4,0.0274,1.0936,,LG+I{0.0274}+G4{1.0936}
PF22628,LG+I+G4,0.1600,1.5769,,LG+I{0.1600}+G4{1.5769}
PF22629,LG+I+G4,0.0001,1.1178,,LG+I{0.0001}+G4{1.1178}
PF22634,LG+I+G4,0.0477,1.0888,,LG+I{0.0477}+G4{1.0888}
PF22660,LG+I+G4,0.0479,1.5089,,LG+I{0.0479}+G4{1.5089}
PF22666,LG+I+R4,0.0000,,"(0.1552,0.1588) (0.2385,0.4708) (0.3051,0.9901) (0.3013,1.8622)","LG+I{0.0000}+R4{0.1552,0.1588,0.2385,0.4708,0.3051,0.9901,0.3013,1.8622}"
PF22667,LG+I+R4,0.0205,,"(0.0780,0.0475) (0.1707,0.3092) (0.2478,0.7288) (0.4831,1.5794)","LG+I{0.0205}+R4{0.0780,0.0475,0.1707,0.3092,0.2478,0.7288,0.4831,1.5794}"
PF22669,LG+I+R4,0.0243,,"(0.1313,0.1258) (0.2597,0.5244) (0.4380,1.0864) (0.1468,2.5309)","LG+I{0.0243}+R4{0.1313,0.1258,0.2597,0.5244,0.4380,1.0864,0.1468,2.5309}"
PF22675,LG+I+G4,0.0000,1.6633,,LG+I{0.0000}+G4{1.6633}
PF22689,LG+I+G4,0.0993,0.8555,,LG+I{0.0993}+G4{0.8555}
PF22698,LG+I+R4,0.0180,,"(0.1036,0.1070) (0.2205,0.4303) (0.2991,0.8365) (0.3588,1.7943)","LG+I{0.0180}+R4{0.1036,0.1070,0.2205,0.4303,0.2991,0.8365,0.3588,1.7943}"
PF22700,LG+I+R4,0.0324,,"(0.1883,0.0511) (0.2317,0.3293) (0.2258,0.9793) (0.3218,2.1536)","LG+I{0.0324}+R4{0.1883,0.0511,0.2317,0.3293,0.2258,0.9793,0.3218,2.1536}"
PF22725,LG+F+I+R4,0.0000,,"(0.0231,0.0962) (0.2344,0.4468) (0.3274,0.8090) (0.4151,1.5133)","LG+F+I{0.0000}+R4{0.0231,0.0962,0.2344,0.4468,0.3274,0.8090,0.4151,1.5133}"
PF22732,LG+I+G4,0.0000,1.0275,,LG+I{0.0000}+G4{1.0275}
PF22741,LG+I+G4,0.0183,1.6873,,LG+I{0.0183}+G4{1.6873}
PF22754,JTT+G4,,2.8641,,JTT+G4{2.8641}
PF22770,JTT+F+I+R4,0.0028,,"(0.0789,0.1211) (0.1412,0.3374) (0.2770,0.7427) (0.5001,1.4739)","JTT+F+I{0.0028}+R4{0.0789,0.1211,0.1412,0.3374,0.2770,0.7427,0.5001,1.4739}"
PF22774,LG+F+I+R4,0.0035,,"(0.0891,0.2008) (0.2269,0.5431) (0.3545,0.9231) (0.3260,1.6309)","LG+F+I{0.0035}+R4{0.0891,0.2008,0.2269,0.5431,0.3545,0.9231,0.3260,1.6309}"
PF22776,LG+I+G4,0.0047,3.0445,,LG+I{0.0047}+G4{3.0445}
PF22782,LG+I+R4,0.0261,,"(0.0589,0.0891) (0.1677,0.3957) (0.2079,0.7876) (0.5394,1.4176)","LG+I{0.0261}+R4{0.0589,0.0891,0.1677,0.3957,0.2079,0.7876,0.5394,1.4176}"
PF22785,LG+I,0.0983,,,LG+I{0.0983}
PF22794,LG+I+R4,0.0104,,"(0.1627,0.1727) (0.2913,0.4886) (0.2274,1.0509) (0.3082,1.9163)","LG+I{0.0104}+R4{0.1627,0.1727,0.2913,0.4886,0.2274,1.0509,0.3082,1.9163}"
PF22832,LG+I,0.0742,,,LG+I{0.0742}
PF22848,LG+I+G4,0.0304,2.0597,,LG+I{0.0304}+G4{2.0597}
PF22891,LG+I+R4,0.0000,,"(0.0495,0.0192) (0.2187,0.3904) (0.4045,0.8662) (0.3273,1.7211)","LG+I{0.0000}+R4{0.0495,0.0192,0.2187,0.3904,0.4045,0.8662,0.3273,1.7211}"
PF22898,LG+I+G4,0.0000,1.3458,,LG+I{0.0000}+G4{1.3458}
PF22902,LG+I+G4,0.0087,1.5905,,LG+I{0.0087}+G4{1.5905}
PF22904,LG+I+R4,0.0046,,"(0.1673,0.1212) (0.1828,0.4106) (0.3429,1.0356) (0.3025,1.8168)","LG+I{0.0046}+R4{0.1673,0.1212,0.1828,0.4106,0.3429,1.0356,0.3025,1.8168}"
PF22906,JTT+G4,,0.8091,,JTT+G4{0.8091}
PF22908,JTT+I+R4,0.0604,,"(0.0425,0.0884) (0.1525,0.4260) (0.4198,0.9014) (0.3248,1.7023)","JTT+I{0.0604}+R4{0.0425,0.0884,0.1525,0.4260,0.4198,0.9014,0.3248,1.7023}"
PF22910,JTT+I+G4,0.0733,1.0017,,JTT+I{0.0733}+G4{1.0017}
PF22912,LG+I+R4,0.0551,,"(0.1059,0.1283) (0.3142,0.5409) (0.3018,1.1995) (0.2230,2.0377)","LG+I{0.0551}+R4{0.1059,0.1283,0.3142,0.5409,0.3018,1.1995,0.2230,2.0377}"
PF22915,LG+I+G4,0.0741,3.0610,,LG+I{0.0741}+G4{3.0610}
PF22916,LG+I+R4,0.0077,,"(0.1182,0.0869) (0.1740,0.3690) (0.3426,0.8574) (0.3575,1.7673)","LG+I{0.0077}+R4{0.1182,0.0869,0.1740,0.3690,0.3426,0.8574,0.3575,1.7673}"
PF22917,,,,,
PF22918,JTT+G4,,2.2834,,JTT+G4{2.2834}
PF22919,LG+I+G4,0.0038,1.3337,,LG+I{0.0038}+G4{1.3337}
PF22922,JTT+I+R4,0.0053,,"(0.1160,0.1245) (0.2619,0.4475) (0.3023,0.9836) (0.3145,1.8159)","JTT+I{0.0053}+R4{0.1160,0.1245,0.2619,0.4475,0.3023,0.9836,0.3145,1.8159}"
PF22924,LG+F+I+R4,0.0000,,"(0.0857,0.0476) (0.2596,0.3081) (0.3470,0.8123) (0.3076,2.0612)","LG+F+I{0.0000}+R4{0.0857,0.0476,0.2596,0.3081,0.3470,0.8123,0.3076,2.0612}"
PF22932,JTT+F+G4,,1.2784,,JTT+F+G4{1.2784}
PF22941,LG+I+G4,0.0000,1.6870,,LG+I{0.0000}+G4{1.6870}
PF22960,LG+I+G4,0.0000,1.7977,,LG+I{0.0000}+G4{1.7977}
PF22962,LG+I+R4,0.0134,,"(0.0626,0.0962) (0.2410,0.4043) (0.4307,0.9270) (0.2524,1.9703)","LG+I{0.0134}+R4{0.0626,0.0962,0.2410,0.4043,0.4307,0.9270,0.2524,1.9703}"
PF22966,JTT+F+G4,,1.4280,,JTT+F+G4{1.4280}
PF22967,LG+I+G4,0.0226,1.2638,,LG+I{0.0226}+G4{1.2638}
PF22969,LG+I+G4,0.0076,1.0828,,LG+I{0.0076}+G4{1.0828}
PF22970,JTT+F+R4,,,"(0.1325,0.1495) (0.1971,0.5633) (0.3694,1.0555) (0.3011,1.5920)","JTT+F+R4{0.1325,0.1495,0.1971,0.5633,0.3694,1.0555,0.3011,1.5920}"
PF22972,LG+I+G4,0.0191,1.4139,,LG+I{0.0191}+G4{1.4139}
PF22973,JTT+I+G4,0.0448,1.0885,,JTT+I{0.0448}+G4{1.0885}
PF22978,JTT+G4,,2.1938,,JTT+G4{2.1938}
PF22982,LG+I+R4,0.0190,,"(0.1330,0.1117) (0.2677,0.4672) (0.2159,0.8906) (0.3644,1.8324)","LG+I{0.0190}+R4{0.1330,0.1117,0.2677,0.4672,0.2159,0.8906,0.3644,1.8324}"
PF22992,JTT+I+G4,0.0081,0.4076,,JTT+I{0.0081}+G4{0.4076}
PF22995,JTT+G4,,0.6524,,JTT+G4{0.6524}
PF23001,LG+I+R4,0.0000,,"(0.1004,0.0377) (0.2475,0.2856) (0.2511,0.8161) (0.4010,1.7968)","LG+I{0.0000}+R4{0.1004,0.0377,0.2475,0.2856,0.2511,0.8161,0.4010,1.7968}"
PF23004,LG+I+G4,0.1452,1.1877,,LG+I{0.1452}+G4{1.1877}
PF23005,JTT+F+R4,,,"(0.0941,0.1065) (0.2305,0.5480) (0.5016,1.0637) (0.1738,1.8998)","JTT+F+R4{0.0941,0.1065,0.2305,0.5480,0.5016,1.0637,0.1738,1.8998}"
PF23007,JTT+I+R4,0.0104,,"(0.1842,0.2986) (0.4590,0.7093) (0.2544,1.3407) (0.0920,3.0247)","JTT+I{0.0104}+R4{0.1842,0.2986,0.4590,0.7093,0.2544,1.3407,0.0920,3.0247}"
PF23009,LG+I+G4,0.0177,2.0927,,LG+I{0.0177}+G4{2.0927}
PF23011,JTT+G4,,0.6943,,JTT+G4{0.6943}
PF23016,LG+F+I+R4,0.0000,,"(0.0459,0.0795) (0.3959,0.3905) (0.3901,1.1054) (0.1681,2.4425)","LG+F+I{0.0000}+R4{0.0459,0.0795,0.3959,0.3905,0.3901,1.1054,0.1681,2.4425}"
PF23020,JTT+G4,,1.2333,,JTT+G4{1.2333}
PF23024,LG+I+G4,0.0075,1.6978,,LG+I{0.0075}+G4{1.6978}
PF23036,LG+I+G4,0.0202,1.6744,,LG+I{0.0202}+G4{1.6744}
PF23037,LG+I+G4,0.0000,2.1025,,LG+I{0.0000}+G4{2.1025}
PF23038,JTT+G4,,1.7153,,JTT+G4{1.7153}
PF23041,JTT+I+G4,0.0094,2.0048,,JTT+I{0.0094}+G4{2.0048}
PF23042,LG+I+R4,0.0084,,"(0.0644,0.1057) (0.2463,0.4342) (0.4170,0.9356) (0.2639,1.8797)","LG+I{0.0084}+R4{0.0644,0.1057,0.2463,0.4342,0.4170,0.9356,0.2639,1.8797}"
PF23043,LG+I+G4,0.0380,1.1820,,LG+I{0.0380}+G4{1.1820}
PF23044,LG+I+G4,0.0076,1.5150,,LG+I{0.0076}+G4{1.5150}
PF23046,JTT+R4,,,"(0.1109,0.1549) (0.2255,0.5087) (0.4619,1.0521) (0.2016,1.8948)","JTT+R4{0.1109,0.1549,0.2255,0.5087,0.4619,1.0521,0.2016,1.8948}"
PF23065,JTT+I+G4,0.0684,1.0714,,JTT+I{0.0684}+G4{1.0714}
PF23080,,,,,
PF23082,JTT+R4,,,"(0.1421,0.0856) (0.3288,0.5656) (0.3873,1.2191) (0.1418,2.3255)","JTT+R4{0.1421,0.0856,0.3288,0.5656,0.3873,1.2191,0.1418,2.3255}"
PF23086,JTT+G4,,1.3736,,JTT+G4{1.3736}
PF23090,LG+I+G4,0.0748,1.2388,,LG+I{0.0748}+G4{1.2388}
PF23094,LG+I+G4,0.0229,1.1368,,LG+I{0.0229}+G4{1.1368}
PF23097,LG+I+G4,0.0412,1.1256,,LG+I{0.0412}+G4{1.1256}
PF23099,JTT+F+I+G4,0.0316,2.4209,,JTT+F+I{0.0316}+G4{2.4209}
PF23106,JTT+G4,,0.9195,,JTT+G4{0.9195}
PF23109,LG+F+I+R4,0.0040,,"(0.1972,0.2287) (0.3089,0.6004) (0.3770,1.2432) (0.1129,2.6648)","LG+F+I{0.0040}+R4{0.1972,0.2287,0.3089,0.6004,0.3770,1.2432,0.1129,2.6648}"
PF23112,LG+I+G4,0.0195,1.0958,,LG+I{0.0195}+G4{1.0958}
PF23113,LG+F+I+R4,0.0112,,"(0.1308,0.2196) (0.2606,0.4773) (0.2129,0.9237) (0.3844,1.6913)","LG+F+I{0.0112}+R4{0.1308,0.2196,0.2606,0.4773,0.2129,0.9237,0.3844,1.6913}"
PF23115,JTT+G4,,1.0367,,JTT+G4{1.0367}
PF23118,JTT+G4,,0.7481,,JTT+G4{0.7481}
PF23121,JTT+F+I+R4,0.0069,,"(0.0793,0.1295) (0.2404,0.4265) (0.3178,0.9047) (0.3556,1.6864)","JTT+F+I{0.0069}+R4{0.0793,0.1295,0.2404,0.4265,0.3178,0.9047,0.3556,1.6864}"
PF23132,JTT+G4,,2.8967,,JTT+G4{2.8967}
PF23133,JTT+F+R4,,,"(0.0799,0.0471) (0.1478,0.3299) (0.4720,0.8841) (0.3003,1.7654)","JTT+F+R4{0.0799,0.0471,0.1478,0.3299,0.4720,0.8841,0.3003,1.7654}"
PF23134,LG+I+G4,0.0332,1.7676,,LG+I{0.0332}+G4{1.7676}
PF23138,LG+I+G4,0.0000,1.7627,,LG+I{0.0000}+G4{1.7627}
PF23141,LG+I+R4,0.0125,,"(0.1413,0.1713) (0.1535,0.5672) (0.5665,1.0843) (0.1262,2.1743)","LG+I{0.0125}+R4{0.1413,0.1713,0.1535,0.5672,0.5665,1.0843,0.1262,2.1743}"
PF23143,LG+I+G4,0.0107,1.5757,,LG+I{0.0107}+G4{1.5757}
PF23156,JTT+R4,,,"(0.1642,0.1572) (0.3649,0.6340) (0.2909,1.2436) (0.1800,2.1174)","JTT+R4{0.1642,0.1572,0.3649,0.6340,0.2909,1.2436,0.1800,2.1174}"
PF23161,LG+I+R4,0.0000,,"(0.0818,0.1864) (0.2250,0.5010) (0.3926,0.9726) (0.3007,1.6305)","LG+I{0.0000}+R4{0.0818,0.1864,0.2250,0.5010,0.3926,0.9726,0.3007,1.6305}"
PF23163,LG+I+G4,0.0052,1.5192,,LG+I{0.0052}+G4{1.5192}
PF23166,JTT+R4,,,"(0.1099,0.1133) (0.1323,0.4434) (0.3906,0.9398) (0.3672,1.5298)","JTT+R4{0.1099,0.1133,0.1323,0.4434,0.3906,0.9398,0.3672,1.5298}"
PF23174,JTT+G4,,998.4406,,JTT+G4{998.4406}
PF23176,,,,,
PF23177,JTT+G4,,0.9466,,JTT+G4{0.9466}
PF23180,JTT+G4,,1.4806,,JTT+G4{1.4806}
PF23182,JTT+G4,,1.8471,,JTT+G4{1.8471}
PF23187,LG+I+G4,0.0060,1.3733,,LG+I{0.0060}+G4{1.3733}
PF23188,LG+I+G4,0.0000,1.2828,,LG+I{0.0000}+G4{1.2828}
PF23189,LG+I+G4,0.0177,1.2393,,LG+I{0.0177}+G4{1.2393}
PF23191,LG+I+R4,0.0000,,"(0.1131,0.1149) (0.2438,0.4724) (0.3818,1.0090) (0.2614,1.8616)","LG+I{0.0000}+R4{0.1131,0.1149,0.2438,0.4724,0.3818,1.0090,0.2614,1.8616}"
PF23193,JTT+G4,,1.4134,,JTT+G4{1.4134}
PF23194,LG+I+G4,0.0095,1.7215,,LG+I{0.0095}+G4{1.7215}
PF23195,JTT+F+G4,,2.1393,,JTT+F+G4{2.1393}
PF23196,JTT+G4,,1.5416,,JTT+G4{1.5416}
PF23197,JTT+G4,,1.3513,,JTT+G4{1.3513}
PF23209,JTT+F+I+G4,0.0197,1.5191,,JTT+F+I{0.0197}+G4{1.5191}
PF23218,JTT+G4,,1.5467,,JTT+G4{1.5467}
PF23228,JTT+I+G4,0.0549,1.3229,,JTT+I{0.0549}+G4{1.3229}
PF23229,LG+I+G4,0.0068,1.5726,,LG+I{0.0068}+G4{1.5726}
PF23230,,,,,
PF23242,JTT+I+G4,0.0137,1.1152,,JTT+I{0.0137}+G4{1.1152}
PF23250,LG+I+G4,0.0417,1.8790,,LG+I{0.0417}+G4{1.8790}
PF23256,LG+I+G4,0.0000,1.9528,,LG+I{0.0000}+G4{1.9528}
PF23259,LG+I+G4,0.0070,1.6477,,LG+I{0.0070}+G4{1.6477}
PF23262,,,,,
PF23269,JTT+I+G4,0.0305,1.5638,,JTT+I{0.0305}+G4{1.5638}
PF23270,LG+F+I+R4,0.0022,,"(0.0925,0.0867) (0.2476,0.4209) (0.3384,0.8398) (0.3193,1.8904)","LG+F+I{0.0022}+R4{0.0925,0.0867,0.2476,0.4209,0.3384,0.8398,0.3193,1.8904}"
PF23272,,,,,
PF23284,LG+I+R4,0.0000,,"(0.1741,0.1471) (0.2572,0.5942) (0.2334,1.1879) (0.3352,1.6235)","LG+I{0.0000}+R4{0.1741,0.1471,0.2572,0.5942,0.2334,1.1879,0.3352,1.6235}"
PF23287,LG+I+G4,0.0000,0.9863,,LG+I{0.0000}+G4{0.9863}
PF23290,LG+I+G4,0.0109,0.9977,,LG+I{0.0109}+G4{0.9977}
PF23291,LG+I+R4,0.0000,,"(0.1864,0.2382) (0.1669,0.5747) (0.3873,1.0562) (0.2594,1.7372)","LG+I{0.0000}+R4{0.1864,0.2382,0.1669,0.5747,0.3873,1.0562,0.2594,1.7372}"
PF23292,JTT+G4,,1.4768,,JTT+G4{1.4768}
PF23293,JTT+I+G4,0.1270,1.0420,,JTT+I{0.1270}+G4{1.0420}
PF23299,JTT+R4,,,"(0.2485,0.0437) (0.1648,0.4332) (0.3804,1.0612) (0.2063,2.4914)","JTT+R4{0.2485,0.0437,0.1648,0.4332,0.3804,1.0612,0.2063,2.4914}"
PF23302,LG+I+R4,0.0000,,"(0.1099,0.0972) (0.3006,0.4541) (0.3172,1.1506) (0.2723,1.7916)","LG+I{0.0000}+R4{0.1099,0.0972,0.3006,0.4541,0.3172,1.1506,0.2723,1.7916}"
PF23320,LG+I+G4,0.0420,1.9907,,LG+I{0.0420}+G4{1.9907}
