pfam_id,model,I,alpha,rates,alisim_model
PF22921,LG+F+I+G4,0.0313,1.7621,,LG+F+I{0.0313}+G4{1.7621}
PF22923,JTT+G4,,1.0404,,JTT+G4{1.0404}
PF22924,LG+F+I+R4,0.0000,,"(0.0857,0.0476) (0.2596,0.3081) (0.3470,0.8123) (0.3076,2.0612)","LG+F+I{0.0000}+R4{0.0857,0.0476,0.2596,0.3081,0.3470,0.8123,0.3076,2.0612}"
PF22930,LG+I+G4,0.0000,1.0243,,LG+I{0.0000}+G4{1.0243}
PF22931,LG+I+G4,0.0000,1.4931,,LG+I{0.0000}+G4{1.4931}
PF22935,LG+I+G4,0.0241,1.8483,,LG+I{0.0241}+G4{1.8483}
PF22937,LG+I+G4,0.0028,1.3253,,LG+I{0.0028}+G4{1.3253}
PF22941,LG+I+G4,0.0000,1.6870,,LG+I{0.0000}+G4{1.6870}
PF22944,JTT+I+G4,0.0073,4.3872,,JTT+I{0.0073}+G4{4.3872}
PF22945,LG+I+R4,0.0000,,"(0.0988,0.0420) (0.2344,0.2899) (0.2906,0.7424) (0.3762,1.8929)","LG+I{0.0000}+R4{0.0988,0.0420,0.2344,0.2899,0.2906,0.7424,0.3762,1.8929}"
PF22946,JTT+F+R4,,,"(0.0431,0.1422) (0.1713,0.4152) (0.3968,0.7669) (0.3888,1.5908)","JTT+F+R4{0.0431,0.1422,0.1713,0.4152,0.3968,0.7669,0.3888,1.5908}"
PF22947,LG+I+R4,0.0074,,"(0.0868,0.1894) (0.2241,0.5083) (0.3284,0.9191) (0.3534,1.6067)","LG+I{0.0074}+R4{0.0868,0.1894,0.2241,0.5083,0.3284,0.9191,0.3534,1.6067}"
PF22948,JTT+G4,,1.1168,,JTT+G4{1.1168}
PF22949,LG+I+R4,0.0000,,"(0.1273,0.1856) (0.4291,0.5474) (0.3753,1.3522) (0.0683,3.4259)","LG+I{0.0000}+R4{0.1273,0.1856,0.4291,0.5474,0.3753,1.3522,0.0683,3.4259}"
PF22951,LG+I+R4,0.0000,,"(0.1020,0.1304) (0.2604,0.3803) (0.3285,0.9143) (0.3091,1.9000)","LG+I{0.0000}+R4{0.1020,0.1304,0.2604,0.3803,0.3285,0.9143,0.3091,1.9000}"
PF22955,JTT+G4,,1.2216,,JTT+G4{1.2216}
PF22957,LG+I+R3,0.0245,,"(0.1025,0.1877) (0.4338,0.6761) (0.4392,1.5653)","LG+I{0.0245}+R3{0.1025,0.1877,0.4338,0.6761,0.4392,1.5653}"
PF22959,JTT+I+G4,0.0352,2.1129,,JTT+I{0.0352}+G4{2.1129}
PF22960,LG+I+G4,0.0000,1.7977,,LG+I{0.0000}+G4{1.7977}
PF22961,JTT+I+R2,0.0744,,"(0.2849,0.4860) (0.6407,1.3447)","JTT+I{0.0744}+R2{0.2849,0.4860,0.6407,1.3447}"
PF22962,LG+I+R4,0.0134,,"(0.0626,0.0962) (0.2410,0.4043) (0.4307,0.9270) (0.2524,1.9703)","LG+I{0.0134}+R4{0.0626,0.0962,0.2410,0.4043,0.4307,0.9270,0.2524,1.9703}"
PF22963,JTT+G4,,1.8669,,JTT+G4{1.8669}
PF22965,LG+F+I+R4,0.0139,,"(0.0941,0.1766) (0.2548,0.4129) (0.4237,1.0185) (0.2135,2.0918)","LG+F+I{0.0139}+R4{0.0941,0.1766,0.2548,0.4129,0.4237,1.0185,0.2135,2.0918}"
PF22967,LG+I+G4,0.0226,1.2638,,LG+I{0.0226}+G4{1.2638}
PF22968,LG+I+G4,0.0371,1.0257,,LG+I{0.0371}+G4{1.0257}
PF22969,LG+I+G4,0.0076,1.0828,,LG+I{0.0076}+G4{1.0828}
PF22971,JTT+R4,,,"(0.1208,0.0815) (0.1913,0.3631) (0.2558,0.8864) (0.4321,1.6061)","JTT+R4{0.1208,0.0815,0.1913,0.3631,0.2558,0.8864,0.4321,1.6061}"
PF22972,LG+I+G4,0.0191,1.4139,,LG+I{0.0191}+G4{1.4139}
PF22975,LG+I+G4,0.0178,1.8604,,LG+I{0.0178}+G4{1.8604}
PF22976,LG+I+R4,0.0062,,"(0.0997,0.1262) (0.1979,0.3723) (0.2425,0.7951) (0.4537,1.5892)","LG+I{0.0062}+R4{0.0997,0.1262,0.1979,0.3723,0.2425,0.7951,0.4537,1.5892}"
PF22985,JTT+G4,,1.8893,,JTT+G4{1.8893}
PF22986,JTT+I+G4,0.0648,1.6005,,JTT+I{0.0648}+G4{1.6005}
PF22987,JTT+G4,,3.0302,,JTT+G4{3.0302}
PF22988,JTT+R4,,,"(0.0561,0.0775) (0.2810,0.4932) (0.5044,1.0999) (0.1585,1.9069)","JTT+R4{0.0561,0.0775,0.2810,0.4932,0.5044,1.0999,0.1585,1.9069}"
PF22989,JTT+I+G4,0.0445,1.6222,,JTT+I{0.0445}+G4{1.6222}
PF22990,LG+F+I+R4,0.0054,,"(0.0883,0.1263) (0.1292,0.4725) (0.4702,0.9487) (0.3069,1.5696)","LG+F+I{0.0054}+R4{0.0883,0.1263,0.1292,0.4725,0.4702,0.9487,0.3069,1.5696}"
PF23001,LG+I+R4,0.0000,,"(0.1004,0.0377) (0.2475,0.2856) (0.2511,0.8161) (0.4010,1.7968)","LG+I{0.0000}+R4{0.1004,0.0377,0.2475,0.2856,0.2511,0.8161,0.4010,1.7968}"
PF23002,JTT+F+G4,,0.8755,,JTT+F+G4{0.8755}
PF23004,LG+I+G4,0.1452,1.1877,,LG+I{0.1452}+G4{1.1877}
PF23009,LG+I+G4,0.0177,2.0927,,LG+I{0.0177}+G4{2.0927}
PF23010,LG+I+R4,0.0000,,"(0.0630,0.1446) (0.2549,0.4873) (0.4329,0.9415) (0.2492,1.8423)","LG+I{0.0000}+R4{0.0630,0.1446,0.2549,0.4873,0.4329,0.9415,0.2492,1.8423}"
PF23011,JTT+G4,,0.6943,,JTT+G4{0.6943}
PF23012,LG+I+G4,0.0127,0.9157,,LG+I{0.0127}+G4{0.9157}
PF23013,JTT+G4,,1.6961,,JTT+G4{1.6961}
PF23014,JTT+G4,,3.9861,,JTT+G4{3.9861}
PF23015,JTT+G4,,0.4031,,JTT+G4{0.4031}
PF23021,LG+F+I+G4,0.0135,1.0586,,LG+F+I{0.0135}+G4{1.0586}
PF23022,LG+F+I+R4,0.0134,,"(0.1030,0.0668) (0.2262,0.3855) (0.3948,0.9941) (0.2626,1.9554)","LG+F+I{0.0134}+R4{0.1030,0.0668,0.2262,0.3855,0.3948,0.9941,0.2626,1.9554}"
PF23024,LG+I+G4,0.0075,1.6978,,LG+I{0.0075}+G4{1.6978}
PF23025,LG+I+G4,0.0000,1.9388,,LG+I{0.0000}+G4{1.9388}
PF23028,LG+I+G4,0.0310,1.8763,,LG+I{0.0310}+G4{1.8763}
PF23030,LG+I+G4,0.0350,1.0542,,LG+I{0.0350}+G4{1.0542}
PF23031,LG+I+G4,0.0114,1.5269,,LG+I{0.0114}+G4{1.5269}
PF23032,LG+I+R4,0.0166,,"(0.0751,0.0571) (0.2347,0.3651) (0.3736,0.9024) (0.3000,1.9096)","LG+I{0.0166}+R4{0.0751,0.0571,0.2347,0.3651,0.3736,0.9024,0.3000,1.9096}"
PF23035,JTT+G4,,0.5883,,JTT+G4{0.5883}
PF23036,LG+I+G4,0.0202,1.6744,,LG+I{0.0202}+G4{1.6744}
PF23037,LG+I+G4,0.0000,2.1025,,LG+I{0.0000}+G4{2.1025}
PF23039,JTT+F+G4,,3.1085,,JTT+F+G4{3.1085}
PF23040,LG+I+G4,0.0008,0.9649,,LG+I{0.0008}+G4{0.9649}
PF23042,LG+I+R4,0.0084,,"(0.0644,0.1057) (0.2463,0.4342) (0.4170,0.9356) (0.2639,1.8797)","LG+I{0.0084}+R4{0.0644,0.1057,0.2463,0.4342,0.4170,0.9356,0.2639,1.8797}"
PF23043,LG+I+G4,0.0380,1.1820,,LG+I{0.0380}+G4{1.1820}
PF23044,LG+I+G4,0.0076,1.5150,,LG+I{0.0076}+G4{1.5150}
PF23046,JTT+R4,,,"(0.1109,0.1549) (0.2255,0.5087) (0.4619,1.0521) (0.2016,1.8948)","JTT+R4{0.1109,0.1549,0.2255,0.5087,0.4619,1.0521,0.2016,1.8948}"
PF23048,JTT+G4,,1.8372,,JTT+G4{1.8372}
PF23052,JTT+G4,,0.9187,,JTT+G4{0.9187}
PF23054,LG+I+G4,0.0161,1.2971,,LG+I{0.0161}+G4{1.2971}
PF23066,LG+I+G4,0.0237,2.6869,,LG+I{0.0237}+G4{2.6869}
PF23075,LG+I+G4,0.1852,3.4738,,LG+I{0.1852}+G4{3.4738}
PF23077,JTT+G4,,0.4111,,JTT+G4{0.4111}
PF23078,LG+I+G4,0.0847,1.3578,,LG+I{0.0847}+G4{1.3578}
PF23079,,,,,
PF23081,JTT+R3,,,"(0.1140,0.0790) (0.5711,0.8099) (0.3149,1.6783)","JTT+R3{0.1140,0.0790,0.5711,0.8099,0.3149,1.6783}"
PF23082,JTT+R4,,,"(0.1421,0.0856) (0.3288,0.5656) (0.3873,1.2191) (0.1418,2.3255)","JTT+R4{0.1421,0.0856,0.3288,0.5656,0.3873,1.2191,0.1418,2.3255}"
PF23083,LG+I+G4,0.0841,2.4015,,LG+I{0.0841}+G4{2.4015}
PF23084,JTT+R4,,,"(0.0485,0.1378) (0.2455,0.4964) (0.4470,1.0071) (0.2590,1.6264)","JTT+R4{0.0485,0.1378,0.2455,0.4964,0.4470,1.0071,0.2590,1.6264}"
PF23085,JTT+G4,,2.3126,,JTT+G4{2.3126}
PF23086,JTT+G4,,1.3736,,JTT+G4{1.3736}
PF23087,LG+I+R4,0.0303,,"(0.0873,0.0943) (0.2445,0.3556) (0.2567,0.8470) (0.3811,1.8037)","LG+I{0.0303}+R4{0.0873,0.0943,0.2445,0.3556,0.2567,0.8470,0.3811,1.8037}"
PF23089,JTT+I+G4,0.0734,1.6650,,JTT+I{0.0734}+G4{1.6650}
PF23090,LG+I+G4,0.0748,1.2388,,LG+I{0.0748}+G4{1.2388}
PF23091,LG+I+R4,0.0211,,"(0.2325,0.0743) (0.2753,0.6355) (0.3197,1.2718) (0.1515,2.6492)","LG+I{0.0211}+R4{0.2325,0.0743,0.2753,0.6355,0.3197,1.2718,0.1515,2.6492}"
PF23092,JTT+I+G4,0.0780,2.0806,,JTT+I{0.0780}+G4{2.0806}
PF23093,JTT+G4,,1.2354,,JTT+G4{1.2354}
PF23094,LG+I+G4,0.0229,1.1368,,LG+I{0.0229}+G4{1.1368}
PF23097,LG+I+G4,0.0412,1.1256,,LG+I{0.0412}+G4{1.1256}
PF23099,JTT+F+I+G4,0.0316,2.4209,,JTT+F+I{0.0316}+G4{2.4209}
PF23101,JTT+G4,,0.9395,,JTT+G4{0.9395}
PF23102,JTT+G4,,0.7097,,JTT+G4{0.7097}
PF23103,JTT+G4,,1.0103,,JTT+G4{1.0103}
PF23105,LG+I+G4,0.1648,2.0585,,LG+I{0.1648}+G4{2.0585}
PF23106,JTT+G4,,0.9195,,JTT+G4{0.9195}
PF23107,JTT+I+G4,0.1461,1.3304,,JTT+I{0.1461}+G4{1.3304}
PF23108,JTT+I+G4,0.2414,1.7523,,JTT+I{0.2414}+G4{1.7523}
PF23109,LG+F+I+R4,0.0040,,"(0.1972,0.2287) (0.3089,0.6004) (0.3770,1.2432) (0.1129,2.6648)","LG+F+I{0.0040}+R4{0.1972,0.2287,0.3089,0.6004,0.3770,1.2432,0.1129,2.6648}"
PF23110,JTT+G4,,0.7579,,JTT+G4{0.7579}
PF23113,LG+F+I+R4,0.0112,,"(0.1308,0.2196) (0.2606,0.4773) (0.2129,0.9237) (0.3844,1.6913)","LG+F+I{0.0112}+R4{0.1308,0.2196,0.2606,0.4773,0.2129,0.9237,0.3844,1.6913}"
PF23116,JTT+G4,,2.6947,,JTT+G4{2.6947}
PF23122,LG+I+G4,0.0130,1.0699,,LG+I{0.0130}+G4{1.0699}
PF23134,LG+I+G4,0.0332,1.7676,,LG+I{0.0332}+G4{1.7676}
PF23135,JTT+G4,,2.3059,,JTT+G4{2.3059}
PF23138,LG+I+G4,0.0000,1.7627,,LG+I{0.0000}+G4{1.7627}
PF23141,LG+I+R4,0.0125,,"(0.1413,0.1713) (0.1535,0.5672) (0.5665,1.0843) (0.1262,2.1743)","LG+I{0.0125}+R4{0.1413,0.1713,0.1535,0.5672,0.5665,1.0843,0.1262,2.1743}"
PF23142,LG+I+G4,0.0060,2.5734,,LG+I{0.0060}+G4{2.5734}
PF23143,LG+I+G4,0.0107,1.5757,,LG+I{0.0107}+G4{1.5757}
PF23144,JTT+G4,,0.6934,,JTT+G4{0.6934}
PF23145,LG+I+G4,0.0607,0.9413,,LG+I{0.0607}+G4{0.9413}
PF23146,JTT+I+G4,0.2914,4.9898,,JTT+I{0.2914}+G4{4.9898}
PF23150,LG+I+G4,0.0000,1.8887,,LG+I{0.0000}+G4{1.8887}
PF23154,LG+I+G4,0.0198,2.1203,,LG+I{0.0198}+G4{2.1203}
PF23160,JTT+G4,,1.0306,,JTT+G4{1.0306}
PF23165,JTT+G4,,1.3805,,JTT+G4{1.3805}
PF23168,JTT+F+G4,,1.2800,,JTT+F+G4{1.2800}
PF23170,JTT+G4,,1.9162,,JTT+G4{1.9162}
PF23171,,,,,
PF23172,JTT+G4,,1.4943,,JTT+G4{1.4943}
PF23178,JTT+G4,,1.0149,,JTT+G4{1.0149}
PF23183,,,,,
PF23187,LG+I+G4,0.0060,1.3733,,LG+I{0.0060}+G4{1.3733}
PF23188,LG+I+G4,0.0000,1.2828,,LG+I{0.0000}+G4{1.2828}
PF23191,LG+I+R4,0.0000,,"(0.1131,0.1149) (0.2438,0.4724) (0.3818,1.0090) (0.2614,1.8616)","LG+I{0.0000}+R4{0.1131,0.1149,0.2438,0.4724,0.3818,1.0090,0.2614,1.8616}"
PF23192,JTT+G4,,3.5177,,JTT+G4{3.5177}
PF23193,JTT+G4,,1.4134,,JTT+G4{1.4134}
PF23194,LG+I+G4,0.0095,1.7215,,LG+I{0.0095}+G4{1.7215}
PF23195,JTT+F+G4,,2.1393,,JTT+F+G4{2.1393}
PF23196,JTT+G4,,1.5416,,JTT+G4{1.5416}
PF23198,JTT+I+G4,0.0227,2.6512,,JTT+I{0.0227}+G4{2.6512}
PF23203,LG+I+R4,0.0000,,"(0.0514,0.0714) (0.4498,0.4894) (0.4126,1.1851) (0.0862,3.3333)","LG+I{0.0000}+R4{0.0514,0.0714,0.4498,0.4894,0.4126,1.1851,0.0862,3.3333}"
PF23204,LG+I+R4,0.0000,,"(0.0786,0.0484) (0.2519,0.3582) (0.3273,0.9006) (0.3422,1.7860)","LG+I{0.0000}+R4{0.0786,0.0484,0.2519,0.3582,0.3273,0.9006,0.3422,1.7860}"
PF23206,LG+I+G4,0.0001,2.6753,,LG+I{0.0001}+G4{2.6753}
PF23208,JTT+I+G4,0.1633,1.8733,,JTT+I{0.1633}+G4{1.8733}
PF23219,,,,,
PF23222,JTT+I+R4,0.0110,,"(0.1374,0.0903) (0.1713,0.4326) (0.5003,1.1386) (0.1800,1.9101)","JTT+I{0.0110}+R4{0.1374,0.0903,0.1713,0.4326,0.5003,1.1386,0.1800,1.9101}"
PF23223,JTT+G4,,0.6146,,JTT+G4{0.6146}
PF23224,JTT+G4,,1.2060,,JTT+G4{1.2060}
PF23225,JTT+G4,,1.4562,,JTT+G4{1.4562}
PF23226,LG+I+G4,0.0711,0.7666,,LG+I{0.0711}+G4{0.7666}
PF23242,JTT+I+G4,0.0137,1.1152,,JTT+I{0.0137}+G4{1.1152}
PF23244,LG+I+G4,0.0099,0.3619,,LG+I{0.0099}+G4{0.3619}
PF23245,JTT+G4,,1.5971,,JTT+G4{1.5971}
PF23248,JTT+G4,,6.6002,,JTT+G4{6.6002}
PF23249,JTT+I+R4,0.0064,,"(0.1086,0.2426) (0.2593,0.6583) (0.4262,1.0557) (0.1995,1.7697)","JTT+I{0.0064}+R4{0.1086,0.2426,0.2593,0.6583,0.4262,1.0557,0.1995,1.7697}"
PF23250,LG+I+G4,0.0417,1.8790,,LG+I{0.0417}+G4{1.8790}
PF23251,JTT+I+G4,0.0153,2.1126,,JTT+I{0.0153}+G4{2.1126}
PF23252,JTT+G4,,2.6632,,JTT+G4{2.6632}
PF23253,JTT+R4,,,"(0.0669,0.1337) (0.3309,0.6159) (0.5174,1.1923) (0.0848,2.0085)","JTT+R4{0.0669,0.1337,0.3309,0.6159,0.5174,1.1923,0.0848,2.0085}"
PF23254,JTT+G4,,1.4784,,JTT+G4{1.4784}
PF23260,JTT+I+G4,0.0487,1.8882,,JTT+I{0.0487}+G4{1.8882}
PF23261,JTT+G4,,0.6736,,JTT+G4{0.6736}
PF23263,LG+I+R4,0.0560,,"(0.0594,0.1403) (0.1653,0.5575) (0.3724,0.9563) (0.3469,1.5663)","LG+I{0.0560}+R4{0.0594,0.1403,0.1653,0.5575,0.3724,0.9563,0.3469,1.5663}"
PF23265,LG+F+I+R4,0.0000,,"(0.0582,0.2509) (0.1893,0.4404) (0.2658,0.7834) (0.4867,1.4255)","LG+F+I{0.0000}+R4{0.0582,0.2509,0.1893,0.4404,0.2658,0.7834,0.4867,1.4255}"
PF23267,LG+I+G4,0.0156,1.0057,,LG+I{0.0156}+G4{1.0057}
PF23268,LG+I+G4,0.0242,2.1355,,LG+I{0.0242}+G4{2.1355}
PF23277,,,,,
PF23278,LG+F+I+R4,0.0000,,"(0.1008,0.0553) (0.3115,0.4481) (0.3544,1.0534) (0.2333,2.0642)","LG+F+I{0.0000}+R4{0.1008,0.0553,0.3115,0.4481,0.3544,1.0534,0.2333,2.0642}"
PF23281,LG+I+G4,0.0112,0.9820,,LG+I{0.0112}+G4{0.9820}
PF23283,JTT+I+G4,0.0133,1.3880,,JTT+I{0.0133}+G4{1.3880}
PF23284,LG+I+R4,0.0000,,"(0.1741,0.1471) (0.2572,0.5942) (0.2334,1.1879) (0.3352,1.6235)","LG+I{0.0000}+R4{0.1741,0.1471,0.2572,0.5942,0.2334,1.1879,0.3352,1.6235}"
PF23287,LG+I+G4,0.0000,0.9863,,LG+I{0.0000}+G4{0.9863}
PF23288,LG+I+G4,0.0154,2.1712,,LG+I{0.0154}+G4{2.1712}
PF23289,JTT+G4,,2.2254,,JTT+G4{2.2254}
PF23290,LG+I+G4,0.0109,0.9977,,LG+I{0.0109}+G4{0.9977}
PF23291,LG+I+R4,0.0000,,"(0.1864,0.2382) (0.1669,0.5747) (0.3873,1.0562) (0.2594,1.7372)","LG+I{0.0000}+R4{0.1864,0.2382,0.1669,0.5747,0.3873,1.0562,0.2594,1.7372}"
PF23294,JTT+I+G4,0.0883,2.0262,,JTT+I{0.0883}+G4{2.0262}
PF23298,LG+I+G4,0.0691,1.0030,,LG+I{0.0691}+G4{1.0030}
PF23301,LG+I+R4,0.0000,,"(0.2473,0.0060) (0.2019,0.5037) (0.4440,1.3071) (0.1068,2.9621)","LG+I{0.0000}+R4{0.2473,0.0060,0.2019,0.5037,0.4440,1.3071,0.1068,2.9621}"
PF23302,LG+I+R4,0.0000,,"(0.1099,0.0972) (0.3006,0.4541) (0.3172,1.1506) (0.2723,1.7916)","LG+I{0.0000}+R4{0.1099,0.0972,0.3006,0.4541,0.3172,1.1506,0.2723,1.7916}"
PF23307,JTT+G4,,1.0627,,JTT+G4{1.0627}
PF23308,JTT+I+G4,0.1613,3.7989,,JTT+I{0.1613}+G4{3.7989}
PF23312,LG+I+G4,0.0456,1.8273,,LG+I{0.0456}+G4{1.8273}
PF23313,JTT+G4,,2.4163,,JTT+G4{2.4163}
PF23314,JTT+I+G4,0.0240,1.7032,,JTT+I{0.0240}+G4{1.7032}
PF23316,LG+I+G4,0.0280,2.5063,,LG+I{0.0280}+G4{2.5063}
PF23319,JTT+G4,,1.8035,,JTT+G4{1.8035}
PF23320,LG+I+G4,0.0420,1.9907,,LG+I{0.0420}+G4{1.9907}
PF23321,JTT+G4,,1.3801,,JTT+G4{1.3801}
PF23322,LG+I+G4,0.0367,1.4705,,LG+I{0.0367}+G4{1.4705}
PF23323,LG+I+G4,0.0025,2.6809,,LG+I{0.0025}+G4{2.6809}
PF23326,JTT+G4,,1.9834,,JTT+G4{1.9834}
PF23327,JTT+G4,,1.4579,,JTT+G4{1.4579}
PF23329,LG+I+G4,0.0377,1.5940,,LG+I{0.0377}+G4{1.5940}
PF23330,JTT+G4,,0.9036,,JTT+G4{0.9036}
PF23331,JTT+I+G4,0.0769,1.3686,,JTT+I{0.0769}+G4{1.3686}
PF23332,LG+I+R4,0.0000,,"(0.0776,0.0028) (0.0317,0.2592) (0.4838,0.6939) (0.4069,1.6120)","LG+I{0.0000}+R4{0.0776,0.0028,0.0317,0.2592,0.4838,0.6939,0.4069,1.6120}"
PF23333,JTT+G4,,0.8695,,JTT+G4{0.8695}
PF23334,LG+I+G4,0.1250,3.8063,,LG+I{0.1250}+G4{3.8063}
PF23337,LG+I+G4,0.0001,1.6018,,LG+I{0.0001}+G4{1.6018}
PF23338,LG+I+G4,0.0025,2.7504,,LG+I{0.0025}+G4{2.7504}
PF23339,LG+I+G4,0.0119,2.7879,,LG+I{0.0119}+G4{2.7879}
PF23344,JTT+R4,,,"(0.0267,0.0074) (0.0930,0.3388) (0.4342,0.8281) (0.4460,1.3647)","JTT+R4{0.0267,0.0074,0.0930,0.3388,0.4342,0.8281,0.4460,1.3647}"
PF23345,JTT+F+G4,,2.7669,,JTT+F+G4{2.7669}
PF23349,LG+I+G4,0.0000,2.1636,,LG+I{0.0000}+G4{2.1636}
PF23350,LG+I+G4,0.0020,1.8069,,LG+I{0.0020}+G4{1.8069}
PF23351,LG+I+G4,0.0000,1.3571,,LG+I{0.0000}+G4{1.3571}
PF23352,LG+I+G4,0.0080,1.8325,,LG+I{0.0080}+G4{1.8325}
PF23353,LG+I+G4,0.0083,1.4839,,LG+I{0.0083}+G4{1.4839}
PF23355,LG+I+G4,0.1373,1.9073,,LG+I{0.1373}+G4{1.9073}
PF23358,LG+I+G4,0.0127,1.1526,,LG+I{0.0127}+G4{1.1526}
PF23360,LG+I+G4,0.0152,1.1808,,LG+I{0.0152}+G4{1.1808}
PF23361,LG+I+G4,0.0212,1.7009,,LG+I{0.0212}+G4{1.7009}
PF23362,LG+I+G4,0.0000,1.7188,,LG+I{0.0000}+G4{1.7188}
PF23412,JTT+I+G4,0.2164,2.7139,,JTT+I{0.2164}+G4{2.7139}
PF23415,JTT+F+I+G4,0.0236,1.7825,,JTT+F+I{0.0236}+G4{1.7825}
PF23417,JTT+F+G4,,4.1956,,JTT+F+G4{4.1956}
PF23431,JTT+G4,,2.4166,,JTT+G4{2.4166}
PF23440,JTT+I+G4,0.1584,3.3546,,JTT+I{0.1584}+G4{3.3546}
PF23445,LG+I,0.1317,,,LG+I{0.1317}
PF23450,LG+I+G4,0.0105,1.4974,,LG+I{0.0105}+G4{1.4974}
PF23456,LG+I,0.0536,,,LG+I{0.0536}
PF23459,LG+I+G4,0.0000,1.6592,,LG+I{0.0000}+G4{1.6592}
PF23464,LG+I+G4,0.0749,2.9272,,LG+I{0.0749}+G4{2.9272}
PF23466,JTT+R4,,,"(0.2031,0.0322) (0.1891,0.3294) (0.2565,1.0023) (0.3513,1.9187)","JTT+R4{0.2031,0.0322,0.1891,0.3294,0.2565,1.0023,0.3513,1.9187}"
PF23469,LG+I+G4,0.1058,2.7504,,LG+I{0.1058}+G4{2.7504}
PF23481,JTT+R3,,,"(0.2950,0.1751) (0.6504,1.1374) (0.0546,3.8178)","JTT+R3{0.2950,0.1751,0.6504,1.1374,0.0546,3.8178}"
PF23486,JTT+G4,,1.7359,,JTT+G4{1.7359}
PF23487,LG+I+G4,0.0129,2.2769,,LG+I{0.0129}+G4{2.2769}
PF23490,,,,,
PF23517,LG+I+R2,0.0555,,"(0.6395,0.5349) (0.3051,2.1567)","LG+I{0.0555}+R2{0.6395,0.5349,0.3051,2.1567}"
PF23524,LG+I+G4,0.0116,1.0682,,LG+I{0.0116}+G4{1.0682}
PF23538,JTT+G4,,1.5156,,JTT+G4{1.5156}
PF23541,JTT+G4,,0.8839,,JTT+G4{0.8839}
PF23544,LG+I+G4,0.0351,0.9328,,LG+I{0.0351}+G4{0.9328}
PF23546,LG+I+G4,0.0034,0.9556,,LG+I{0.0034}+G4{0.9556}
PF23555,JTT+I+G4,0.0947,7.3491,,JTT+I{0.0947}+G4{7.3491}
PF23560,LG+I+G4,0.0090,2.2975,,LG+I{0.0090}+G4{2.2975}
PF23561,JTT+G4,,0.3041,,JTT+G4{0.3041}
PF23562,LG+I+R4,0.0000,,"(0.1437,0.1379) (0.2747,0.4749) (0.3151,1.0148) (0.2665,1.9885)","LG+I{0.0000}+R4{0.1437,0.1379,0.2747,0.4749,0.3151,1.0148,0.2665,1.9885}"
PF23563,LG+I+G4,0.0000,1.6404,,LG+I{0.0000}+G4{1.6404}
PF23564,LG+I+G4,0.0622,2.1943,,LG+I{0.0622}+G4{2.1943}
PF23567,JTT+R3,,,"(0.1120,0.1544) (0.5682,0.7656) (0.3198,1.7127)","JTT+R3{0.1120,0.1544,0.5682,0.7656,0.3198,1.7127}"
PF23570,,,,,
PF23571,LG+I+G4,0.0403,0.9036,,LG+I{0.0403}+G4{0.9036}
PF23573,JTT+G4,,2.1381,,JTT+G4{2.1381}
PF23574,JTT+G4,,0.4034,,JTT+G4{0.4034}
PF23575,JTT+G4,,1.6870,,JTT+G4{1.6870}
PF23578,LG+I+G4,0.0245,1.0775,,LG+I{0.0245}+G4{1.0775}
PF23580,LG+I+G4,0.1949,0.7980,,LG+I{0.1949}+G4{0.7980}
PF23583,JTT+R4,,,"(0.0932,0.0862) (0.2020,0.4101) (0.3249,0.8460) (0.3799,1.6696)","JTT+R4{0.0932,0.0862,0.2020,0.4101,0.3249,0.8460,0.3799,1.6696}"
PF23587,,,,,
PF23588,LG+I+G4,0.0687,1.9524,,LG+I{0.0687}+G4{1.9524}
PF23591,LG+I+G4,0.0088,1.4414,,LG+I{0.0088}+G4{1.4414}
PF23592,,,,,
PF23594,LG+I+G4,0.0540,2.3164,,LG+I{0.0540}+G4{2.3164}
PF23597,JTT+I+G4,0.1050,4.6532,,JTT+I{0.1050}+G4{4.6532}
PF23599,LG+I+R3,0.0257,,"(0.5505,0.2391) (0.2874,1.0464) (0.1363,4.1633)","LG+I{0.0257}+R3{0.5505,0.2391,0.2874,1.0464,0.1363,4.1633}"
PF23602,LG+I+G4,0.0000,1.1209,,LG+I{0.0000}+G4{1.1209}
PF23604,LG+F+I+R4,0.0022,,"(0.1572,0.1212) (0.3271,0.3557) (0.4442,0.8118) (0.0693,7.2713)","LG+F+I{0.0022}+R4{0.1572,0.1212,0.3271,0.3557,0.4442,0.8118,0.0693,7.2713}"
PF23611,LG+I,0.1468,,,LG+I{0.1468}
PF23612,JTT+G4,,0.5094,,JTT+G4{0.5094}
PF23613,LG+I+G4,0.0101,1.4732,,LG+I{0.0101}+G4{1.4732}
PF23620,JTT+G4,,1.3791,,JTT+G4{1.3791}
PF23629,LG+I,0.0276,,,LG+I{0.0276}
PF23630,JTT+G4,,7.1144,,JTT+G4{7.1144}
PF23632,,,,,
PF23637,JTT+G4,,1.8768,,JTT+G4{1.8768}
PF23640,JTT+I+G4,0.0406,2.2263,,JTT+I{0.0406}+G4{2.2263}
PF23643,LG+I+R4,0.0064,,"(0.0429,0.0861) (0.3088,0.4595) (0.3749,0.9565) (0.2670,1.8569)","LG+I{0.0064}+R4{0.0429,0.0861,0.3088,0.4595,0.3749,0.9565,0.2670,1.8569}"
PF23647,JTT+G4,,0.6810,,JTT+G4{0.6810}
PF23649,LG+I+G4,0.0000,2.2836,,LG+I{0.0000}+G4{2.2836}
